[2025-09-12 21:31:32] BLOCKED (Port): 104.46.162.226:443 -> 192.168.43.197:63620
[2025-09-12 21:33:37] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:60589
[2025-09-12 21:33:37] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:61694
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:63598 -> 142.251.43.238:443
[2025-09-12 21:33:37] ALLOWED: 192.168.43.197:62663 -> 192.168.43.1:53
[2025-09-12 21:33:37] ALLOWED: 192.168.43.197:58770 -> 192.168.43.1:53
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:56644 -> 18.66.41.123:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:51470 -> 18.239.153.57:443
[2025-09-12 21:33:37] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:62663
[2025-09-12 21:33:37] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:58770
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:56137 -> 45.148.244.19:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:63679 -> 216.24.57.7:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:55345 -> 142.251.43.238:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:56677 -> 142.251.222.138:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:62691 -> 142.251.43.238:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:61214 -> 23.45.207.204:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:56909 -> 142.250.206.35:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:64864 -> 45.148.244.19:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:61092 -> 172.217.194.84:443
[2025-09-12 21:33:37] BLOCKED (Port): 192.168.43.197:63574 -> 216.24.57.7:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:56959 -> 142.250.206.35:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:50599 -> 23.45.207.204:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:53316 -> 142.250.77.132:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:59420 -> 142.250.77.132:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:62966 -> 172.217.194.84:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:56272 -> 34.120.195.249:443
[2025-09-12 21:33:38] BLOCKED (Port): 216.24.57.7:443 -> 192.168.43.197:63679
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:51908 -> 142.250.77.132:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:50146 -> 18.66.41.123:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:50357 -> 18.239.153.57:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:51278 -> 142.250.77.132:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:50240 -> 142.250.77.132:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:64760 -> 34.120.195.249:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:62466 -> 142.250.77.132:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:63627 -> 140.82.114.22:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:56894 -> 34.120.195.249:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:59501 -> 34.120.195.249:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:63598 -> 142.251.43.238:443
[2025-09-12 21:33:38] ALLOWED (Loopback): 127.0.0.1:49684 -> 127.0.0.1:50100
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:56644 -> 18.66.41.123:443
[2025-09-12 21:33:38] ALLOWED (Loopback): 127.0.0.1:50100 -> 127.0.0.1:49684
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:51470 -> 18.239.153.57:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:56137 -> 45.148.244.19:443
[2025-09-12 21:33:38] BLOCKED (Port): 216.24.57.7:443 -> 192.168.43.197:63679
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:65163 -> 23.45.207.204:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:55345 -> 142.251.43.238:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:62691 -> 142.251.43.238:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:61214 -> 23.45.207.204:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:64864 -> 45.148.244.19:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:63680 -> 20.189.173.16:443
[2025-09-12 21:33:38] BLOCKED (Port): 192.168.43.197:63677 -> 216.24.57.7:443
[2025-09-12 21:33:39] BLOCKED (Port): 216.24.57.7:443 -> 192.168.43.197:63679
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:50599 -> 23.45.207.204:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63681 -> 34.149.202.126:443
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:52092 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:53288 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:52092
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:53288
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:60321 -> 142.250.193.163:443
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:59996 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:55532 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:61409 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:64462 -> 192.168.43.1:53
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:50843 -> 142.250.206.35:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:59468 -> 18.66.41.123:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:57434 -> 23.45.207.204:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:58979 -> 45.148.244.19:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63352 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53918 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53685 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56958 -> 18.239.153.57:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:57781 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:52137 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:61463 -> 142.250.193.163:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:65315 -> 172.217.194.84:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:60290 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:50206 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:52343 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:62721 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63643 -> 142.251.222.138:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:51790 -> 142.250.206.35:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:50834 -> 18.66.41.123:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:62544 -> 23.45.207.204:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:51237 -> 45.148.244.19:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:59003 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56129 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:55117 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63532 -> 18.239.153.57:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:57674 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:49373 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56399 -> 142.250.193.163:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:64750 -> 172.217.194.84:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:54981 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:62350 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63358 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53662 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:51029 -> 142.251.222.138:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63048 -> 142.250.206.35:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56995 -> 18.66.41.123:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:52238 -> 23.45.207.204:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:54006 -> 45.148.244.19:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:60581 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:54127 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:51128 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:57315 -> 18.239.153.57:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:62851 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53490 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56529 -> 142.250.193.163:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:61431 -> 172.217.194.84:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:50239 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:61539 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56136 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53141 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:51202 -> 142.251.222.138:443
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:62643 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:63973 -> 192.168.43.1:53
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:63563 -> 192.168.43.1:53
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:57047 -> 142.250.206.35:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:63082 -> 18.66.41.123:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:57589 -> 23.45.207.204:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:61149 -> 45.148.244.19:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:59142 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53228 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:55148 -> 34.120.195.249:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:50202 -> 18.239.153.57:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:51488 -> 142.251.43.238:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:61645 -> 142.251.43.238:443
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:59996
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:60576 -> 142.250.193.163:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:53570 -> 172.217.194.84:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:52803 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:61841 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:54835 -> 142.250.77.132:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:58734 -> 142.250.77.132:443
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:55532
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:61409
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:64462
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:56629 -> 142.251.222.138:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:52372 -> 142.250.205.46:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:52372 -> 142.250.205.46:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:58958 -> 142.250.183.163:443
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:58958 -> 142.250.183.163:443
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:62643
[2025-09-12 21:33:39] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:63973
[2025-09-12 21:33:39] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:63563
[2025-09-12 21:33:39] BLOCKED (Port): 192.168.43.197:55514 -> 142.250.182.78:443
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] BLOCKED (Port): 140.82.114.22:443 -> 192.168.43.197:63604
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:55070 -> 142.250.182.78:443
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:63674 -> 216.24.57.7:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:59149 -> 142.250.205.46:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:63850 -> 142.250.183.163:443
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 64.233.170.188:5228 -> 192.168.43.197:64073
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] ALLOWED: 192.168.43.197:64073 -> 64.233.170.188:5228
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:57047 -> 142.250.206.35:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:63082 -> 18.66.41.123:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:57589 -> 23.45.207.204:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:61149 -> 45.148.244.19:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:59142 -> 34.120.195.249:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:53228 -> 34.120.195.249:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:55148 -> 34.120.195.249:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:50202 -> 18.239.153.57:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:51488 -> 142.251.43.238:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:61645 -> 142.251.43.238:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:60576 -> 142.250.193.163:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:53570 -> 172.217.194.84:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:52803 -> 142.250.77.132:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:61841 -> 142.250.77.132:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:54835 -> 142.250.77.132:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:58734 -> 142.250.77.132:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:56629 -> 142.251.222.138:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:54463 -> 142.250.205.46:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:52186 -> 142.250.183.163:443
[2025-09-12 21:33:40] ALLOWED (Loopback): 127.0.0.1:49684 -> 127.0.0.1:50100
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:55514 -> 142.250.182.78:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:62954 -> 142.251.222.138:443
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:61324 -> 142.251.222.138:443
[2025-09-12 21:33:40] ALLOWED (Loopback): 127.0.0.1:50100 -> 127.0.0.1:49684
[2025-09-12 21:33:40] BLOCKED (Port): 192.168.43.197:65163 -> 23.45.207.204:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:55070 -> 142.250.182.78:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:63670 -> 20.250.119.64:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:52372 -> 142.250.205.46:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:58958 -> 142.250.183.163:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:59149 -> 142.250.205.46:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:63850 -> 142.250.183.163:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:54463 -> 142.250.205.46:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:52186 -> 142.250.183.163:443
[2025-09-12 21:33:41] ALLOWED (Loopback): 127.0.0.1:49720 -> 127.0.0.1:1042
[2025-09-12 21:33:41] ALLOWED (Loopback): 127.0.0.1:49692 -> 127.0.0.1:6850
[2025-09-12 21:33:41] ALLOWED (Loopback): 127.0.0.1:61325 -> 127.0.0.1:6850
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:62954 -> 142.251.222.138:443
[2025-09-12 21:33:41] BLOCKED (Port): 192.168.43.197:61324 -> 142.251.222.138:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:63627 -> 140.82.114.22:443
[2025-09-12 21:33:42] ALLOWED: 192.168.43.197:56896 -> 192.168.43.1:53
[2025-09-12 21:33:42] ALLOWED: 192.168.43.197:52069 -> 192.168.43.1:53
[2025-09-12 21:33:42] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:52069
[2025-09-12 21:33:42] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:56896
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:62007 -> 142.251.43.238:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:49225 -> 142.251.43.238:443
[2025-09-12 21:33:42] ALLOWED: 192.168.43.197:58638 -> 192.168.43.1:53
[2025-09-12 21:33:42] ALLOWED: 192.168.43.197:51076 -> 192.168.43.1:53
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:57047 -> 142.250.206.35:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:63082 -> 18.66.41.123:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:57589 -> 23.45.207.204:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:61149 -> 45.148.244.19:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:59142 -> 34.120.195.249:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:53228 -> 34.120.195.249:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:55148 -> 34.120.195.249:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:50202 -> 18.239.153.57:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:51488 -> 142.251.43.238:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:61645 -> 142.251.43.238:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:60576 -> 142.250.193.163:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:53570 -> 172.217.194.84:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:52803 -> 142.250.77.132:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:61841 -> 142.250.77.132:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:54835 -> 142.250.77.132:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:58734 -> 142.250.77.132:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:56629 -> 142.251.222.138:443
[2025-09-12 21:33:42] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:58638
[2025-09-12 21:33:42] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:51076
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:51986 -> 198.244.231.90:443
[2025-09-12 21:33:42] BLOCKED (Port): 192.168.43.197:55514 -> 142.250.182.78:443
[2025-09-12 21:33:42] ALLOWED (Loopback): 127.0.0.1:61325 -> 127.0.0.1:6850
[2025-09-12 21:33:43] ALLOWED (Loopback): 127.0.0.1:51987 -> 127.0.0.1:6850
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:62408 -> 198.244.231.90:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:55070 -> 142.250.182.78:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:59149 -> 142.250.205.46:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:63850 -> 142.250.183.163:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:62007 -> 142.251.43.238:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:49225 -> 142.251.43.238:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:52372 -> 142.250.205.46:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:58958 -> 142.250.183.163:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:51986 -> 198.244.231.90:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:54463 -> 142.250.205.46:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:52186 -> 142.250.183.163:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:62954 -> 142.251.222.138:443
[2025-09-12 21:33:43] BLOCKED (Port): 192.168.43.197:61324 -> 142.251.222.138:443
[2025-09-12 21:33:44] ALLOWED (Loopback): 127.0.0.1:51987 -> 127.0.0.1:6850
[2025-09-12 21:33:44] BLOCKED (Port): 192.168.43.197:62408 -> 198.244.231.90:443
[2025-09-12 21:33:44] ALLOWED (Loopback): 127.0.0.1:62409 -> 127.0.0.1:6850
[2025-09-12 21:33:44] BLOCKED (Port): 192.168.43.197:63673 -> 216.24.57.7:443
[2025-09-12 21:33:44] BLOCKED (Port): 20.189.173.16:443 -> 192.168.43.197:63676
[2025-09-12 21:33:45] BLOCKED (Port): 23.45.207.201:443 -> 192.168.43.197:63581
[2025-09-12 21:33:45] ALLOWED (Loopback): 127.0.0.1:62409 -> 127.0.0.1:6850
[2025-09-12 21:33:45] ALLOWED (Loopback): 127.0.0.1:62410 -> 127.0.0.1:6850
[2025-09-12 21:33:45] ALLOWED: 192.168.43.197:57831 -> 192.168.43.1:53
[2025-09-12 21:33:45] ALLOWED: 192.168.43.197:65523 -> 192.168.43.1:53
[2025-09-12 21:33:45] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:57831
[2025-09-12 21:33:45] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:65523
[2025-09-12 21:33:45] BLOCKED (Port): 23.45.207.78:443 -> 192.168.43.197:63661
[2025-09-12 21:33:45] BLOCKED (Port): 192.168.43.197:52720 -> 142.250.66.14:443
[2025-09-12 21:33:45] BLOCKED (Port): 23.45.207.201:443 -> 192.168.43.197:63580
[2025-09-12 21:33:45] BLOCKED (Port): 192.168.43.197:62007 -> 142.251.43.238:443
[2025-09-12 21:33:45] BLOCKED (Port): 192.168.43.197:60775 -> 142.250.66.14:443
[2025-09-12 21:33:45] BLOCKED (Port): 192.168.43.197:49225 -> 142.251.43.238:443
[2025-09-12 21:33:45] ALLOWED (Loopback): 127.0.0.1:49684 -> 127.0.0.1:50100
[2025-09-12 21:33:45] ALLOWED (Loopback): 127.0.0.1:50100 -> 127.0.0.1:49684
[2025-09-12 21:33:45] BLOCKED (Port): 192.168.43.197:51986 -> 198.244.231.90:443
[2025-09-12 21:33:46] BLOCKED (Port): 192.168.43.197:62408 -> 198.244.231.90:443
[2025-09-12 21:33:46] ALLOWED (Loopback): 127.0.0.1:62410 -> 127.0.0.1:6850
[2025-09-12 21:33:46] ALLOWED (Loopback): 127.0.0.1:60776 -> 127.0.0.1:6850
[2025-09-12 21:33:46] ALLOWED: 192.168.43.197:58331 -> 192.168.43.1:53
[2025-09-12 21:33:46] ALLOWED: 192.168.43.197:58958 -> 192.168.43.1:53
[2025-09-12 21:33:46] BLOCKED (Port): 192.168.43.197:52720 -> 142.250.66.14:443
[2025-09-12 21:33:46] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:58958
[2025-09-12 21:33:46] ALLOWED: 192.168.43.1:53 -> 192.168.43.197:58331
[2025-09-12 21:33:46] BLOCKED (Port): 192.168.43.197:61969 -> 172.217.24.10:443
